90362,84,9553
90732,75,9193
91062,61,8871
91413,51,8527
91760,38,8196
92051,37,7904
92358,34,7602
92649,26,7308
92919,24,7042
93188,19,6780
93479,17,6486
93716,16,6254
93928,10,6050
94183,7,5802
94391,5,5589
94602,3,5376
94840,3,5142
95052,3,4934
95246,1,4739
95452,0,4536
95610,0,4379
95782,0,4208
95958,0,4033
96121,0,3871
96265,0,3722
96413,0,3572
96551,0,3433
96684,0,3302
96817,0,3170
96948,0,3041
97068,0,2915
97203,0,2784
97337,0,2651
97431,0,2558
97528,0,2457
97612,0,2364
97699,0,2277
97808,0,2166
97908,0,2065
97985,0,1996
98050,0,1928
98107,0,1868
98188,0,1795
98253,0,1728
98323,0,1656
98394,0,1587
98462,0,1520
98532,0,1448
98592,0,1394
98629,0,1356
98681,0,1307
98729,0,1257
98780,0,1208
98832,0,1160
98878,0,1116
98930,0,1069
98968,0,1025
99013,0,978
99047,0,943
99083,0,907
99113,0,875
99142,0,846
99168,0,817
99207,0,778
99239,0,746
99260,0,725
99285,0,698
99305,0,675
99324,0,649
99342,0,633
99366,0,613
99396,0,584
99416,0,560
99440,0,540
99462,0,523
99491,0,496
99514,0,472
99536,0,455
99553,0,435
99568,0,423
99579,0,411
99603,0,384
99615,0,377
99631,0,358
99642,0,348
99648,0,339
99664,0,323
99670,0,319
99684,0,312
99694,0,305
99703,0,290
99714,0,275
99725,0,261
99739,0,250
99751,0,235
99755,0,228
99763,0,217
99779,0,204
99788,0,193
99795,0,187
99811,0,175
